run_id,mutation_scalar,use_ecm,valley_reaper,valley_capacity,slots_per_peak,seed,generations_run,final_peaks_colonized,time_to_blanket,per_peak_convergence,colonization_source,occupancy_distribution,extinction_gen,pre_extinction_peaks_colonized
s0.5_ecm0_random_vc200_sl10_14,0.5,0,random,200,10,2275219521,500,0,,{},{},"{""3"": 10, ""1"": 10, ""4"": 10, ""2"": 10, ""0"": 10}",,
s1.0_ecm1_random_vc200_sl10_09,1.0,1,random,200,10,896410664,500,0,,{},{},"{""3"": 10, ""1"": 10, ""4"": 10, ""2"": 10, ""0"": 10}",,
s1.0_ecm0_random_vc200_sl10_14,1.0,0,random,200,10,844075872,500,0,,{},{},"{""3"": 10, ""1"": 10, ""4"": 10, ""2"": 10, ""0"": 10}",,
s0.5_ecm1_random_vc200_sl10_13,0.5,1,random,200,10,3016682335,500,0,,{},{},"{""3"": 10, ""2"": 10, ""1"": 10, ""0"": 10, ""4"": 10}",,
s1.0_ecm1_random_vc200_sl10_10,1.0,1,random,200,10,261152868,500,0,,{},{},"{""3"": 10, ""4"": 10, ""2"": 10, ""1"": 10, ""0"": 10}",,
s0.5_ecm0_random_vc200_sl10_15,0.5,0,random,200,10,3253534920,500,0,,{},{},"{""1"": 10, ""3"": 10, ""0"": 10, ""4"": 10, ""2"": 10}",,
s1.0_ecm0_random_vc200_sl10_15,1.0,0,random,200,10,849565128,500,0,,{},{},"{""3"": 10, ""2"": 10, ""0"": 10, ""4"": 10, ""1"": 10}",,
s0.5_ecm1_random_vc200_sl10_14,0.5,1,random,200,10,2330490025,500,0,,{},{},"{""3"": 10, ""1"": 10, ""0"": 10, ""4"": 10, ""2"": 10}",,
s0.5_ecm0_random_vc200_sl10_16,0.5,0,random,200,10,121442147,500,0,,{},{},"{""3"": 10, ""1"": 10, ""2"": 10, ""4"": 10, ""0"": 10}",,
s1.0_ecm1_random_vc200_sl10_11,1.0,1,random,200,10,4097572849,500,1,,"{""2"": 445}","{""2"": ""in_situ""}","{""3"": 10, ""1"": 10, ""2"": 10, ""0"": 10, ""4"": 10}",,
s1.0_ecm0_random_vc200_sl10_16,1.0,0,random,200,10,3825759024,500,0,,{},{},"{""3"": 10, ""1"": 10, ""4"": 10, ""2"": 10, ""0"": 10}",,
s0.5_ecm1_random_vc200_sl10_15,0.5,1,random,200,10,3600874506,500,0,,{},{},"{""3"": 10, ""4"": 10, ""1"": 10, ""2"": 10, ""0"": 10}",,
s1.0_ecm1_random_vc200_sl10_12,1.0,1,random,200,10,183323196,500,0,,{},{},"{""1"": 10, ""4"": 10, ""2"": 10, ""0"": 10, ""3"": 10}",,
s0.5_ecm0_random_vc200_sl10_17,0.5,0,random,200,10,1250375024,500,0,,{},{},"{""1"": 10, ""2"": 10, ""0"": 10, ""4"": 10, ""3"": 10}",,
s1.0_ecm0_random_vc200_sl10_17,1.0,0,random,200,10,1563912622,500,0,,{},{},"{""3"": 10, ""2"": 10, ""4"": 10, ""1"": 10, ""0"": 10}",,
s0.5_ecm1_random_vc200_sl10_16,0.5,1,random,200,10,3585248763,500,0,,{},{},"{""3"": 10, ""1"": 10, ""4"": 10, ""2"": 10, ""0"": 10}",,
s0.5_ecm0_random_vc200_sl10_18,0.5,0,random,200,10,4232999977,500,0,,{},{},"{""3"": 10, ""1"": 10, ""4"": 10, ""2"": 10, ""0"": 10}",,
s1.0_ecm1_random_vc200_sl10_13,1.0,1,random,200,10,2805647119,500,0,,{},{},"{""2"": 10, ""0"": 10, ""4"": 10, ""3"": 10, ""1"": 10}",,
s1.0_ecm0_random_vc200_sl10_18,1.0,0,random,200,10,3636075315,500,0,,{},{},"{""2"": 10, ""0"": 10, ""3"": 10, ""1"": 10, ""4"": 10}",,
s1.0_ecm1_random_vc200_sl10_14,1.0,1,random,200,10,4279043228,500,0,,{},{},"{""3"": 10, ""2"": 10, ""0"": 10, ""4"": 10, ""1"": 10}",,
s0.5_ecm0_random_vc200_sl10_19,0.5,0,random,200,10,1418035260,500,0,,{},{},"{""3"": 10, ""2"": 10, ""4"": 10, ""1"": 10, ""0"": 10}",,
s0.5_ecm1_random_vc200_sl10_17,0.5,1,random,200,10,2281204948,500,0,,{},{},"{""3"": 10, ""1"": 10, ""4"": 10, ""2"": 10, ""0"": 10}",,
s1.0_ecm0_random_vc200_sl10_19,1.0,0,random,200,10,3785614042,500,0,,{},{},"{""3"": 10, ""1"": 10, ""2"": 10, ""0"": 10, ""4"": 10}",,
s0.5_ecm1_random_vc200_sl10_18,0.5,1,random,200,10,2464560669,500,0,,{},{},"{""3"": 10, ""1"": 10, ""2"": 10, ""4"": 10, ""0"": 10}",,
s1.0_ecm1_random_vc200_sl10_15,1.0,1,random,200,10,63384409,500,0,,{},{},"{""1"": 10, ""4"": 10, ""3"": 10, ""2"": 10, ""0"": 10}",,
s0.5_ecm1_random_vc200_sl10_19,0.5,1,random,200,10,860135302,500,0,,{},{},"{""3"": 10, ""2"": 10, ""4"": 10, ""1"": 10, ""0"": 10}",,
s1.0_ecm1_random_vc200_sl10_16,1.0,1,random,200,10,2997252162,500,0,,{},{},"{""3"": 10, ""1"": 10, ""4"": 10, ""0"": 10, ""2"": 10}",,
s1.0_ecm1_random_vc200_sl10_17,1.0,1,random,200,10,2862452031,500,0,,{},{},"{""3"": 10, ""1"": 10, ""4"": 10, ""2"": 10, ""0"": 10}",,
s1.0_ecm1_random_vc200_sl10_18,1.0,1,random,200,10,3581679881,500,0,,{},{},"{""3"": 10, ""1"": 10, ""0"": 10, ""2"": 10, ""4"": 10}",,
s1.0_ecm1_random_vc200_sl10_19,1.0,1,random,200,10,2992581399,500,0,,{},{},"{""3"": 10, ""2"": 10, ""4"": 10, ""1"": 10, ""0"": 10}",,
